timestamp,angle_axis_x,angle_axis_y,angle_axis_z,angle_axis_cos,angle_axis_sin,pos_N,pos_E,pos_D,vel_N,vel_E,vel_D,accel_x,accel_y,accel_z,pos_uncert,vel_uncert
129.641,-0.182,0.837,0.516,0.611,0.792,10.549,2.077,-38.569,-0.319,0.677,-5.308,6.991,-0.639,-7.167,4.931,1.478
129.641,-0.183,0.837,0.516,0.611,0.792,10.563,2.080,-38.397,-0.315,0.678,-5.271,6.989,-0.640,-7.163,4.898,1.471
129.641,-0.183,0.837,0.516,0.611,0.792,10.576,2.083,-38.229,-0.312,0.679,-5.234,6.986,-0.640,-7.158,4.869,1.464
129.681,-0.183,0.839,0.513,0.612,0.791,10.578,2.113,-38.268,-0.302,0.666,-5.205,6.981,-0.625,-7.157,4.903,1.471
129.681,-0.184,0.839,0.513,0.612,0.791,10.591,2.115,-38.101,-0.299,0.667,-5.169,6.978,-0.626,-7.153,4.874,1.464
129.741,-0.184,0.841,0.508,0.614,0.790,10.588,2.155,-38.241,-0.282,0.644,-5.142,6.999,-0.651,-7.083,4.938,1.477
129.741,-0.184,0.841,0.508,0.614,0.790,10.601,2.156,-38.075,-0.279,0.644,-5.106,6.996,-0.651,-7.078,4.907,1.470
129.801,-0.184,0.844,0.503,0.615,0.788,10.599,2.193,-38.210,-0.263,0.619,-5.078,6.977,-0.629,-7.095,4.969,1.483
129.801,-0.184,0.844,0.503,0.615,0.788,10.613,2.192,-38.042,-0.259,0.618,-5.041,6.974,-0.629,-7.091,4.938,1.476
129.841,-0.184,0.846,0.500,0.617,0.787,10.616,2.215,-38.075,-0.249,0.600,-5.011,6.977,-0.627,-7.135,4.970,1.482
129.841,-0.185,0.846,0.500,0.617,0.787,10.629,2.213,-37.910,-0.246,0.599,-4.975,6.974,-0.627,-7.131,4.940,1.476
129.841,-0.185,0.846,0.499,0.618,0.786,10.642,2.212,-37.749,-0.243,0.598,-4.940,6.972,-0.627,-7.127,4.913,1.469
129.901,-0.185,0.849,0.495,0.618,0.786,10.640,2.246,-37.880,-0.230,0.570,-4.914,6.967,-0.637,-7.129,4.979,1.482
129.901,-0.185,0.849,0.494,0.618,0.786,10.653,2.244,-37.718,-0.228,0.569,-4.879,6.964,-0.637,-7.125,4.950,1.476
129.961,-0.185,0.852,0.490,0.621,0.784,10.651,2.274,-37.846,-0.211,0.538,-4.850,6.974,-0.631,-7.056,5.011,1.489
129.961,-0.186,0.852,0.489,0.622,0.783,10.662,2.270,-37.685,-0.208,0.535,-4.814,6.971,-0.631,-7.052,4.979,1.482
129.961,-0.186,0.852,0.489,0.622,0.783,10.673,2.266,-37.527,-0.205,0.532,-4.779,6.968,-0.631,-7.048,4.952,1.476
130.021,-0.186,0.855,0.484,0.623,0.782,10.672,2.294,-37.652,-0.189,0.499,-4.751,6.965,-0.660,-7.068,5.017,1.489
130.021,-0.187,0.855,0.484,0.623,0.782,10.684,2.291,-37.494,-0.187,0.496,-4.717,6.962,-0.660,-7.064,4.988,1.483
130.061,-0.186,0.857,0.480,0.624,0.781,10.688,2.306,-37.523,-0.178,0.475,-4.686,6.948,-0.595,-7.068,5.022,1.489
130.061,-0.186,0.857,0.480,0.624,0.781,10.699,2.302,-37.367,-0.176,0.472,-4.651,6.945,-0.595,-7.065,4.995,1.483
130.121,-0.186,0.860,0.475,0.626,0.780,10.700,2.324,-37.485,-0.162,0.438,-4.621,6.944,-0.642,-7.060,5.057,1.497
130.121,-0.186,0.860,0.475,0.626,0.780,10.710,2.318,-37.327,-0.160,0.435,-4.586,6.941,-0.642,-7.056,5.027,1.490
130.121,-0.185,0.861,0.475,0.626,0.780,10.720,2.313,-37.173,-0.158,0.432,-4.552,6.938,-0.643,-7.052,5.001,1.484
130.181,-0.186,0.863,0.470,0.629,0.778,10.719,2.332,-37.290,-0.142,0.395,-4.522,6.934,-0.653,-7.035,5.062,1.498
130.181,-0.186,0.863,0.470,0.629,0.777,10.727,2.325,-37.138,-0.140,0.390,-4.488,6.931,-0.653,-7.032,5.033,1.491
130.221,-0.187,0.865,0.466,0.630,0.776,10.731,2.335,-37.164,-0.129,0.364,-4.457,6.935,-0.634,-7.027,5.067,1.498
130.221,-0.187,0.865,0.466,0.630,0.776,10.740,2.329,-37.015,-0.128,0.359,-4.424,6.932,-0.635,-7.024,5.040,1.492
130.281,-0.187,0.868,0.460,0.632,0.775,10.741,2.344,-37.126,-0.111,0.320,-4.391,6.909,-0.660,-6.984,5.103,1.506
130.281,-0.187,0.868,0.460,0.632,0.775,10.750,2.338,-36.976,-0.110,0.315,-4.358,6.906,-0.660,-6.981,5.074,1.500
130.341,-0.188,0.871,0.455,0.633,0.774,10.752,2.348,-37.085,-0.095,0.272,-4.326,6.916,-0.655,-7.015,5.135,1.514
130.341,-0.188,0.871,0.454,0.633,0.774,10.760,2.340,-36.935,-0.094,0.266,-4.293,6.913,-0.655,-7.012,5.106,1.507
130.341,-0.188,0.871,0.453,0.634,0.773,10.768,2.333,-36.789,-0.093,0.260,-4.260,6.910,-0.655,-7.009,5.081,1.500
130.401,-0.188,0.874,0.448,0.635,0.773,10.770,2.340,-36.895,-0.078,0.217,-4.228,6.909,-0.663,-6.991,5.143,1.515
130.401,-0.188,0.874,0.448,0.636,0.772,10.778,2.332,-36.748,-0.077,0.211,-4.196,6.906,-0.663,-6.988,5.116,1.508
130.441,-0.188,0.876,0.444,0.636,0.771,10.783,2.333,-36.768,-0.068,0.179,-4.164,6.897,-0.644,-7.016,5.148,1.516
130.441,-0.189,0.876,0.443,0.636,0.771,10.790,2.325,-36.623,-0.068,0.173,-4.132,6.894,-0.645,-7.013,5.121,1.509
130.501,-0.189,0.879,0.438,0.638,0.770,10.793,2.327,-36.723,-0.055,0.128,-4.099,6.877,-0.648,-7.003,5.182,1.524
130.501,-0.189,0.879,0.437,0.638,0.770,10.800,2.320,-36.577,-0.055,0.122,-4.066,6.874,-0.648,-6.999,5.154,1.517
130.501,-0.189,0.879,0.437,0.638,0.770,10.807,2.313,-36.435,-0.054,0.117,-4.035,6.871,-0.649,-6.996,5.129,1.511
130.561,-0.188,0.882,0.432,0.640,0.768,10.810,2.311,-36.533,-0.040,0.070,-4.001,6.875,-0.645,-6.970,5.189,1.526
130.561,-0.188,0.882,0.431,0.641,0.768,10.815,2.302,-36.392,-0.040,0.064,-3.970,6.872,-0.645,-6.967,5.162,1.519
130.601,-0.189,0.884,0.427,0.642,0.767,10.821,2.298,-36.410,-0.031,0.030,-3.938,6.876,-0.643,-6.982,5.196,1.527
130.601,-0.189,0.884,0.426,0.641,0.768,10.827,2.291,-36.272,-0.032,0.024,-3.907,6.873,-0.643,-6.979,5.170,1.520
130.661,-0.190,0.887,0.421,0.643,0.766,10.831,2.285,-36.364,-0.017,-0.025,-3.873,6.876,-0.657,-6.942,5.230,1.536
130.661,-0.190,0.887,0.420,0.643,0.766,10.837,2.277,-36.225,-0.017,-0.031,-3.842,6.873,-0.657,-6.939,5.203,1.529
130.661,-0.190,0.888,0.420,0.643,0.766,10.843,2.271,-36.089,-0.017,-0.036,-3.811,6.870,-0.657,-6.936,5.178,1.522
130.721,-0.191,0.890,0.414,0.645,0.764,10.846,2.262,-36.179,-0.004,-0.088,-3.777,6.844,-0.641,-6.948,5.238,1.538
130.721,-0.192,0.890,0.414,0.645,0.764,10.851,2.256,-36.043,-0.004,-0.094,-3.746,6.841,-0.640,-6.945,5.210,1.531
130.761,-0.191,0.892,0.410,0.646,0.764,10.857,2.245,-36.056,0.004,-0.129,-3.713,6.852,-0.633,-6.938,5.243,1.540
130.761,-0.191,0.892,0.409,0.646,0.764,10.862,2.238,-35.922,0.004,-0.133,-3.683,6.850,-0.634,-6.935,5.217,1.533
130.821,-0.191,0.895,0.403,0.648,0.762,10.867,2.223,-36.006,0.017,-0.186,-3.649,6.846,-0.652,-6.943,5.275,1.549
130.821,-0.191,0.895,0.403,0.648,0.762,10.871,2.216,-35.872,0.017,-0.191,-3.619,6.843,-0.652,-6.940,5.248,1.542
130.821,-0.191,0.895,0.403,0.648,0.762,10.875,2.211,-35.741,0.016,-0.196,-3.590,6.840,-0.652,-6.937,5.223,1.535
130.881,-0.192,0.898,0.397,0.649,0.760,10.881,2.194,-35.822,0.029,-0.248,-3.557,6.867,-0.639,-6.954,5.284,1.551
130.881,-0.192,0.898,0.396,0.649,0.760,10.886,2.189,-35.691,0.028,-0.252,-3.528,6.864,-0.639,-6.951,5.258,1.545
130.941,-0.192,0.900,0.391,0.650,0.760,10.892,2.168,-35.769,0.041,-0.306,-3.493,6.855,-0.643,-6.917,5.317,1.561
130.941,-0.192,0.901,0.390,0.650,0.760,10.896,2.163,-35.638,0.040,-0.310,-3.464,6.852,-0.643,-6.914,5.289,1.554
130.981,-0.191,0.902,0.387,0.651,0.759,10.902,2.145,-35.643,0.047,-0.345,-3.431,6.843,-0.646,-6.939,5.320,1.562
130.981,-0.190,0.903,0.386,0.651,0.759,10.906,2.140,-35.513,0.046,-0.347,-3.402,6.841,-0.646,-6.937,5.294,1.555
131.041,-0.190,0.905,0.380,0.652,0.758,10.913,2.116,-35.584,0.056,-0.405,-3.369,6.831,-0.676,-6.961,5.351,1.572
131.041,-0.191,0.905,0.380,0.652,0.758,10.917,2.112,-35.455,0.055,-0.408,-3.340,6.828,-0.676,-6.958,5.323,1.564
131.041,-0.191,0.905,0.380,0.652,0.758,10.920,2.109,-35.328,0.055,-0.411,-3.312,6.825,-0.676,-6.955,5.298,1.557
131.101,-0.191,0.908,0.374,0.653,0.757,10.927,2.082,-35.397,0.065,-0.465,-3.276,6.819,-0.627,-6.903,5.356,1.574
131.101,-0.192,0.908,0.374,0.653,0.757,10.930,2.079,-35.270,0.064,-0.468,-3.248,6.817,-0.627,-6.900,5.329,1.567
131.141,-0.191,0.909,0.370,0.653,0.757,10.936,2.058,-35.273,0.070,-0.504,-3.216,6.826,-0.618,-6.917,5.359,1.576
131.141,-0.191,0.909,0.370,0.653,0.757,10.939,2.055,-35.148,0.069,-0.506,-3.188,6.824,-0.618,-6.914,5.333,1.569
131.201,-0.192,0.912,0.364,0.655,0.756,10.946,2.023,-35.211,0.079,-0.561,-3.136,6.632,-0.634,-6.708,5.387,1.586
131.201,-0.192,0.912,0.364,0.655,0.756,10.949,2.022,-35.086,0.078,-0.562,-3.109,6.630,-0.634,-6.706,5.360,1.578
131.201,-0.192,0.911,0.364,0.655,0.756,10.951,2.020,-34.965,0.077,-0.563,-3.082,6.627,-0.634,-6.703,5.335,1.571
131.261,-0.192,0.914,0.358,0.655,0.755,10.957,1.986,-35.024,0.083,-0.621,-3.044,6.742,-0.647,-6.914,5.390,1.589
131.261,-0.192,0.914,0.358,0.656,0.755,10.959,1.985,-34.902,0.083,-0.621,-3.017,6.739,-0.647,-6.912,5.363,1.581
131.321,-0.193,0.916,0.352,0.657,0.754,10.966,1.949,-34.958,0.089,-0.682,-2.985,6.808,-0.675,-6.996,5.416,1.599
131.321,-0.193,0.916,0.353,0.657,0.754,10.968,1.950,-34.836,0.088,-0.681,-2.959,6.806,-0.674,-6.993,5.389,1.591
131.361,-0.193,0.917,0.349,0.658,0.753,10.972,1.923,-34.832,0.096,-0.719,-2.926,6.826,-0.644,-6.864,5.415,1.600
131.361,-0.193,0.917,0.349,0.658,0.753,10.973,1.924,-34.712,0.095,-0.718,-2.900,6.823,-0.644,-6.862,5.388,1.593
131.361,-0.193,0.917,0.349,0.658,0.753,10.974,1.924,-34.596,0.094,-0.717,-2.874,6.821,-0.644,-6.859,5.364,1.585
131.421,-0.194,0.919,0.344,0.659,0.752,10.981,1.883,-34.649,0.105,-0.773,-2.839,6.833,-0.631,-6.867,5.419,1.603
131.421,-0.194,0.919,0.344,0.659,0.752,10.982,1.885,-34.532,0.104,-0.771,-2.814,6.831,-0.630,-6.865,5.393,1.596
131.481,-0.193,0.921,0.339,0.660,0.751,10.990,1.842,-34.581,0.112,-0.829,-2.777,6.771,-0.661,-6.886,5.446,1.614
131.481,-0.193,0.921,0.340,0.659,0.752,10.991,1.845,-34.464,0.111,-0.825,-2.752,6.769,-0.661,-6.884,5.419,1.606
131.521,-0.194,0.922,0.336,0.660,0.751,10.996,1.816,-34.457,0.117,-0.862,-2.719,6.783,-0.647,-6.879,5.444,1.615
131.521,-0.194,0.921,0.337,0.660,0.751,10.996,1.821,-34.342,0.116,-0.858,-2.694,6.781,-0.647,-6.876,5.417,1.607
131.521,-0.194,0.921,0.337,0.660,0.751,10.997,1.824,-34.230,0.115,-0.855,-2.670,6.779,-0.646,-6.874,5.393,1.600
131.581,-0.194,0.923,0.332,0.661,0.751,11.004,1.777,-34.276,0.125,-0.910,-2.633,6.793,-0.626,-6.837,5.446,1.618
131.581,-0.193,0.923,0.333,0.661,0.751,11.004,1.780,-34.165,0.123,-0.906,-2.609,6.791,-0.626,-6.835,5.419,1.610
131.641,-0.194,0.925,0.328,0.661,0.750,11.011,1.732,-34.208,0.134,-0.963,-2.571,6.784,-0.655,-6.826,5.469,1.629
131.641,-0.194,0.924,0.328,0.661,0.750,11.010,1.737,-34.097,0.133,-0.958,-2.547,6.782,-0.655,-6.824,5.440,1.621
131.701,-0.194,0.926,0.324,0.662,0.749,11.018,1.687,-34.135,0.140,-1.013,-2.509,6.753,-0.637,-6.848,5.490,1.640
131.701,-0.194,0.926,0.324,0.661,0.750,11.018,1.694,-34.024,0.139,-1.006,-2.485,6.751,-0.637,-6.846,5.461,1.631
131.701,-0.194,0.926,0.325,0.661,0.750,11.018,1.700,-33.916,0.138,-0.999,-2.462,6.749,-0.637,-6.844,5.436,1.623
131.741,-0.194,0.926,0.322,0.662,0.749,11.022,1.667,-33.907,0.144,-1.036,-2.429,6.754,-0.666,-6.822,5.460,1.633
131.741,-0.194,0.926,0.323,0.662,0.749,11.021,1.673,-33.801,0.143,-1.030,-2.407,6.752,-0.666,-6.820,5.434,1.624
131.801,-0.194,0.928,0.319,0.663,0.749,11.029,1.619,-33.838,0.150,-1.086,-2.370,6.741,-0.643,-6.863,5.483,1.644
131.801,-0.194,0.927,0.320,0.662,0.749,11.028,1.627,-33.732,0.149,-1.077,-2.347,6.739,-0.643,-6.861,5.455,1.635
131.861,-0.194,0.929,0.315,0.663,0.749,11.035,1.573,-33.765,0.158,-1.132,-2.312,6.785,-0.642,-6.839,5.503,1.654
131.861,-0.195,0.929,0.316,0.663,0.749,11.034,1.582,-33.660,0.157,-1.123,-2.289,6.783,-0.642,-6.836,5.474,1.645
131.861,-0.195,0.928,0.317,0.662,0.749,11.033,1.591,-33.558,0.156,-1.114,-2.267,6.781,-0.641,-6.834,5.448,1.637
131.901,-0.195,0.929,0.315,0.663,0.749,11.038,1.557,-33.544,0.161,-1.146,-2.235,6.753,-0.619,-6.817,5.471,1.647
131.901,-0.195,0.928,0.317,0.663,0.749,11.036,1.566,-33.443,0.161,-1.136,-2.214,6.751,-0.619,-6.815,5.444,1.638
131.961,-0.194,0.930,0.312,0.664,0.748,11.044,1.508,-33.474,0.168,-1.192,-2.177,6.722,-0.677,-6.841,5.491,1.658
131.961,-0.194,0.929,0.314,0.664,0.748,11.042,1.518,-33.374,0.167,-1.181,-2.155,6.720,-0.677,-6.839,5.463,1.649
132.021,-0.195,0.931,0.310,0.664,0.747,11.049,1.461,-33.401,0.174,-1.237,-2.119,6.737,-0.667,-6.834,5.508,1.669
132.021,-0.196,0.930,0.311,0.664,0.748,11.047,1.473,-33.302,0.174,-1.225,-2.098,6.734,-0.666,-6.832,5.479,1.659
132.021,-0.196,0.929,0.313,0.664,0.748,11.045,1.484,-33.205,0.173,-1.214,-2.077,6.732,-0.666,-6.831,5.452,1.651
132.081,-0.196,0.931,0.309,0.664,0.747,11.053,1.425,-33.230,0.180,-1.267,-2.040,6.722,-0.648,-6.838,5.497,1.670
132.081,-0.195,0.930,0.311,0.664,0.747,11.050,1.437,-33.133,0.180,-1.253,-2.020,6.720,-0.648,-6.836,5.469,1.661
132.121,-0.194,0.931,0.309,0.664,0.747,11.056,1.401,-33.115,0.185,-1.281,-1.989,6.740,-0.653,-6.810,5.491,1.671
132.121,-0.193,0.930,0.311,0.664,0.748,11.054,1.414,-33.020,0.184,-1.266,-1.969,6.738,-0.653,-6.808,5.464,1.662
132.181,-0.194,0.931,0.309,0.665,0.747,11.060,1.354,-33.041,0.192,-1.315,-1.932,6.704,-0.650,-6.822,5.504,1.682
132.181,-0.194,0.930,0.311,0.665,0.747,11.056,1.369,-32.947,0.192,-1.299,-1.912,6.702,-0.650,-6.820,5.474,1.672
132.241,-0.195,0.931,0.308,0.666,0.746,11.064,1.310,-32.966,0.200,-1.346,-1.874,6.689,-0.642,-6.810,5.516,1.692
132.241,-0.195,0.930,0.311,0.665,0.747,11.061,1.327,-32.873,0.199,-1.329,-1.854,6.687,-0.642,-6.808,5.487,1.682
132.241,-0.195,0.930,0.313,0.665,0.747,11.058,1.342,-32.781,0.199,-1.313,-1.835,6.685,-0.642,-6.807,5.461,1.672
132.281,-0.196,0.930,0.312,0.665,0.747,11.063,1.307,-32.763,0.203,-1.339,-1.805,6.692,-0.634,-6.824,5.481,1.683
132.281,-0.196,0.929,0.314,0.664,0.747,11.060,1.324,-32.673,0.203,-1.323,-1.786,6.690,-0.634,-6.822,5.455,1.673
132.341,-0.196,0.930,0.311,0.665,0.747,11.068,1.263,-32.689,0.212,-1.368,-1.749,6.713,-0.642,-6.782,5.497,1.694
132.341,-0.195,0.929,0.314,0.664,0.747,11.065,1.281,-32.600,0.212,-1.349,-1.730,6.711,-0.642,-6.780,5.468,1.684
132.401,-0.195,0.930,0.311,0.665,0.747,11.074,1.221,-32.613,0.220,-1.394,-1.694,6.695,-0.657,-6.808,5.509,1.704
132.401,-0.195,0.929,0.314,0.664,0.747,11.071,1.240,-32.525,0.220,-1.373,-1.675,6.692,-0.657,-6.807,5.479,1.693
132.401,-0.195,0.928,0.317,0.664,0.747,11.068,1.258,-32.439,0.219,-1.353,-1.658,6.690,-0.657,-6.805,5.452,1.683
132.461,-0.195,0.929,0.314,0.664,0.747,11.077,1.199,-32.450,0.226,-1.396,-1.622,6.694,-0.627,-6.823,5.493,1.704
132.461,-0.196,0.928,0.317,0.664,0.748,11.074,1.219,-32.365,0.226,-1.376,-1.604,6.692,-0.627,-6.822,5.464,1.693
132.501,-0.194,0.928,0.317,0.664,0.748,11.079,1.186,-32.342,0.231,-1.394,-1.574,6.686,-0.651,-6.791,5.482,1.703
132.501,-0.194,0.927,0.320,0.663,0.749,11.076,1.206,-32.258,0.231,-1.370,-1.557,6.684,-0.651,-6.789,5.454,1.693
132.561,-0.194,0.928,0.319,0.663,0.749,11.085,1.147,-32.266,0.235,-1.412,-1.521,6.640,-0.645,-6.847,5.492,1.714
132.561,-0.194,0.927,0.322,0.662,0.749,11.081,1.169,-32.182,0.234,-1.389,-1.503,6.637,-0.645,-6.846,5.462,1.703
132.561,-0.194,0.926,0.324,0.662,0.749,11.077,1.189,-32.101,0.233,-1.367,-1.487,6.635,-0.645,-6.845,5.435,1.693
132.621,-0.194,0.926,0.323,0.661,0.750,11.087,1.131,-32.107,0.240,-1.407,-1.449,6.660,-0.641,-6.776,5.476,1.713
132.621,-0.194,0.925,0.326,0.661,0.751,11.083,1.153,-32.027,0.239,-1.385,-1.432,6.658,-0.640,-6.775,5.448,1.703
132.661,-0.194,0.925,0.327,0.662,0.749,11.085,1.120,-32.002,0.243,-1.401,-1.404,6.637,-0.637,-6.858,5.457,1.713
132.661,-0.194,0.924,0.330,0.663,0.749,11.078,1.142,-31.922,0.244,-1.376,-1.388,6.634,-0.637,-6.858,5.426,1.703
132.721,-0.194,0.924,0.329,0.663,0.749,11.088,1.086,-31.925,0.254,-1.410,-1.352,6.686,-0.637,-6.777,5.465,1.723
132.721,-0.194,0.923,0.333,0.662,0.749,11.083,1.110,-31.846,0.253,-1.384,-1.336,6.684,-0.637,-6.776,5.437,1.712
132.721,-0.194,0.922,0.336,0.661,0.750,11.079,1.133,-31.769,0.252,-1.360,-1.320,6.681,-0.637,-6.775,5.411,1.702
132.781,-0.196,0.922,0.335,0.661,0.750,11.088,1.078,-31.771,0.263,-1.395,-1.283,6.673,-0.638,-6.752,5.449,1.722
132.781,-0.196,0.920,0.339,0.661,0.750,11.083,1.101,-31.694,0.263,-1.370,-1.267,6.671,-0.638,-6.751,5.420,1.712
132.821,-0.196,0.920,0.339,0.661,0.750,11.089,1.072,-31.668,0.267,-1.383,-1.239,6.645,-0.630,-6.809,5.436,1.722
132.821,-0.195,0.919,0.343,0.661,0.751,11.084,1.095,-31.593,0.266,-1.357,-1.223,6.643,-0.630,-6.808,5.408,1.711
132.881,-0.195,0.919,0.342,0.661,0.751,11.094,1.041,-31.591,0.278,-1.387,-1.187,6.681,-0.643,-6.743,5.444,1.731
132.881,-0.194,0.918,0.346,0.660,0.751,11.089,1.066,-31.516,0.277,-1.359,-1.172,6.678,-0.643,-6.742,5.415,1.720
132.881,-0.194,0.917,0.349,0.659,0.752,11.085,1.089,-31.444,0.276,-1.333,-1.157,6.676,-0.643,-6.741,5.389,1.710
132.941,-0.194,0.917,0.349,0.659,0.752,11.095,1.034,-31.441,0.283,-1.364,-1.124,6.668,-0.629,-6.817,5.426,1.730
132.941,-0.193,0.916,0.352,0.658,0.753,11.090,1.058,-31.369,0.282,-1.337,-1.109,6.665,-0.629,-6.816,5.398,1.719
133.001,-0.193,0.916,0.352,0.658,0.753,11.101,1.005,-31.364,0.288,-1.366,-1.074,6.634,-0.630,-6.792,5.433,1.740
133.001,-0.193,0.915,0.355,0.657,0.754,11.095,1.030,-31.293,0.286,-1.339,-1.060,6.632,-0.630,-6.791,5.403,1.728
133.041,-0.206,0.922,0.329,0.664,0.747,11.100,1.004,-31.264,0.312,-1.335,-1.052,7.420,-0.628,-6.726,5.416,1.738
133.041,-0.204,0.920,0.334,0.663,0.749,11.095,1.029,-31.195,0.311,-1.304,-1.037,7.418,-0.628,-6.725,5.387,1.726
133.101,-0.204,0.920,0.334,0.663,0.749,11.107,0.979,-31.187,0.320,-1.339,-1.000,6.622,-0.628,-6.753,5.421,1.747
133.101,-0.204,0.919,0.337,0.661,0.750,11.101,1.005,-31.120,0.318,-1.310,-0.986,6.619,-0.628,-6.753,5.390,1.735
133.101,-0.203,0.918,0.341,0.661,0.751,11.095,1.030,-31.053,0.316,-1.283,-0.972,6.617,-0.628,-6.752,5.362,1.723
133.161,-0.204,0.917,0.342,0.661,0.750,11.105,0.980,-31.044,0.327,-1.316,-0.936,6.643,-0.629,-6.748,5.394,1.744
133.161,-0.204,0.916,0.346,0.661,0.751,11.097,1.005,-30.979,0.325,-1.288,-0.922,6.641,-0.628,-6.748,5.363,1.732
133.201,-0.204,0.915,0.347,0.661,0.750,11.102,0.980,-30.950,0.332,-1.301,-0.893,6.633,-0.653,-6.758,5.374,1.742
133.201,-0.204,0.914,0.351,0.661,0.751,11.094,1.004,-30.885,0.331,-1.273,-0.880,6.631,-0.653,-6.758,5.345,1.730
133.261,-0.204,0.913,0.352,0.661,0.751,11.106,0.957,-30.873,0.340,-1.303,-0.843,6.609,-0.619,-6.747,5.378,1.750
133.261,-0.204,0.912,0.356,0.660,0.751,11.098,0.983,-30.809,0.338,-1.273,-0.830,6.606,-0.618,-6.747,5.349,1.738
133.261,-0.204,0.911,0.360,0.659,0.752,11.091,1.007,-30.747,0.336,-1.246,-0.817,6.604,-0.618,-6.746,5.322,1.727
133.321,-0.204,0.910,0.361,0.659,0.752,11.103,0.960,-30.733,0.347,-1.274,-0.778,6.592,-0.614,-6.713,5.356,1.747
133.321,-0.204,0.909,0.364,0.658,0.753,11.096,0.986,-30.671,0.344,-1.245,-0.765,6.589,-0.614,-6.713,5.327,1.735
133.381,-0.204,0.908,0.366,0.658,0.753,11.107,0.940,-30.654,0.358,-1.269,-0.725,6.624,-0.606,-6.663,5.358,1.755
133.381,-0.204,0.906,0.370,0.658,0.753,11.098,0.966,-30.594,0.355,-1.239,-0.713,6.622,-0.605,-6.662,5.328,1.743
133.421,-0.204,0.905,0.372,0.658,0.753,11.103,0.945,-30.562,0.359,-1.246,-0.685,6.570,-0.619,-6.788,5.338,1.752
133.421,-0.204,0.904,0.376,0.657,0.754,11.094,0.971,-30.502,0.356,-1.217,-0.672,6.568,-0.619,-6.788,5.309,1.740
133.421,-0.204,0.902,0.380,0.656,0.755,11.085,0.995,-30.445,0.354,-1.190,-0.660,6.565,-0.619,-6.787,5.282,1.729
133.481,-0.205,0.902,0.381,0.656,0.755,11.097,0.951,-30.425,0.361,-1.215,-0.621,6.524,-0.603,-6.758,5.314,1.749
133.481,-0.205,0.900,0.385,0.655,0.755,11.088,0.976,-30.368,0.358,-1.187,-0.610,6.522,-0.603,-6.757,5.286,1.737
133.541,-0.206,0.899,0.386,0.655,0.755,11.098,0.932,-30.347,0.367,-1.211,-0.573,6.556,-0.593,-6.766,5.314,1.757
133.541,-0.206,0.897,0.390,0.655,0.755,11.087,0.958,-30.291,0.364,-1.183,-0.561,6.553,-0.593,-6.766,5.283,1.745
133.581,-0.206,0.896,0.393,0.655,0.756,11.091,0.938,-30.257,0.369,-1.188,-0.532,6.558,-0.601,-6.743,5.295,1.754
133.581,-0.205,0.895,0.396,0.654,0.757,11.081,0.963,-30.202,0.366,-1.159,-0.521,6.556,-0.600,-6.743,5.267,1.742
133.581,-0.205,0.893,0.400,0.653,0.757,11.072,0.986,-30.148,0.363,-1.132,-0.509,6.553,-0.600,-6.742,5.240,1.730
133.641,-0.204,0.893,0.401,0.653,0.757,11.083,0.944,-30.124,0.370,-1.153,-0.472,6.529,-0.570,-6.769,5.272,1.750
133.641,-0.204,0.891,0.405,0.652,0.758,11.073,0.968,-30.071,0.367,-1.125,-0.461,6.527,-0.570,-6.769,5.244,1.738
133.701,-0.204,0.891,0.406,0.652,0.758,11.085,0.929,-30.044,0.374,-1.144,-0.424,6.524,-0.588,-6.773,5.275,1.758
133.701,-0.204,0.889,0.410,0.650,0.760,11.075,0.955,-29.992,0.370,-1.115,-0.413,6.521,-0.588,-6.773,5.246,1.746
133.761,-0.204,0.888,0.412,0.650,0.760,11.086,0.917,-29.963,0.380,-1.132,-0.375,6.538,-0.592,-6.720,5.274,1.765
133.761,-0.203,0.887,0.416,0.649,0.760,11.076,0.943,-29.911,0.376,-1.101,-0.364,6.535,-0.591,-6.720,5.244,1.752
133.761,-0.203,0.885,0.419,0.649,0.761,11.066,0.966,-29.861,0.373,-1.074,-0.353,6.533,-0.591,-6.720,5.216,1.740
133.801,-0.203,0.884,0.421,0.649,0.761,11.071,0.949,-29.824,0.376,-1.077,-0.325,6.512,-0.593,-6.772,5.228,1.750
133.801,-0.203,0.882,0.425,0.647,0.762,11.061,0.972,-29.775,0.373,-1.051,-0.315,6.509,-0.592,-6.772,5.201,1.738
133.861,-0.202,0.882,0.426,0.647,0.762,11.073,0.936,-29.744,0.379,-1.068,-0.276,6.461,-0.598,-6.752,5.232,1.757
133.861,-0.202,0.880,0.430,0.646,0.764,11.063,0.961,-29.695,0.374,-1.039,-0.265,6.459,-0.598,-6.752,5.204,1.745
133.921,-0.201,0.879,0.432,0.645,0.764,11.075,0.926,-29.661,0.382,-1.053,-0.229,6.515,-0.605,-6.773,5.232,1.764
133.921,-0.200,0.878,0.436,0.644,0.765,11.064,0.952,-29.612,0.378,-1.022,-0.219,6.513,-0.605,-6.773,5.202,1.751
133.921,-0.199,0.876,0.439,0.643,0.766,11.055,0.975,-29.565,0.374,-0.995,-0.209,6.510,-0.604,-6.773,5.174,1.739
133.961,-0.200,0.875,0.441,0.643,0.766,11.059,0.960,-29.528,0.378,-0.998,-0.179,6.475,-0.586,-6.714,5.185,1.748
